dataset_id,row_id,latitude,longitude,species_name,scientific_name,common_name,itis_tsn,group_size,series_id,date_time,timezone,ds_type,platform,provider,lprecision,tprecision,oceano,notes,last_mod
507,507_42100,34.879453999999996,-121.234637,HUWH,Megaptera novaeangliae,Humpback Whale,180530,1,,2003-04-19 15:35:06,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_42100"", ""obsDate"": ""2003-04-19"", ""longitude"": -121.235, ""latitude"": 34.879, ""SST"": {""PF51"": {""YEAR"": 13.875, ""MONTH"": 12.525, ""8DAYS"": 13.5}, ""OISST"": {""DAY"": 11.96, ""8DAYS"": 12.17, ""MONTH"": 12.13, ""YEAR"": 13.86}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 13.62, ""MONTH"": 13.05, ""YEAR"": 14.43}, ""HYCOM"": {""MONTH"": 12.95, ""YEAR"": 14.5}}, ""SSH"": {""AVISO"": {""8DAYS"": 46.17}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 1.49, ""MONTH"": 3.22, ""8DAYS"": 2.95}, ""MODIS"": {""DAY"": 4.71, ""8DAYS"": 2.71, ""MONTH"": 2.6, ""YEAR"": 1.69}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 11.21, ""MONTH"": 3.65, ""YEAR"": 1.57}}, ""BATH"": {""S2004"": -524, ""ETOPO1"": -563.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.12, ""YEAR"": 33.36}}}",,2009-05-19 09:49:32
507,507_42095,34.930107,-121.11187199999999,FIWH,Balaenoptera physalus,Fin Whale,180527,2,,2003-04-19 11:17:30,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_42095"", ""obsDate"": ""2003-04-19"", ""longitude"": -121.112, ""latitude"": 34.93, ""SST"": {""PF51"": {""YEAR"": 14.025, ""MONTH"": 12.225, ""8DAYS"": 12.9}, ""OISST"": {""DAY"": 11.96, ""8DAYS"": 12.17, ""MONTH"": 12.13, ""YEAR"": 13.86}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 13.26, ""MONTH"": 12.32, ""YEAR"": 14.13}, ""HYCOM"": {""MONTH"": 12.71, ""YEAR"": 14.44}}, ""SSH"": {""AVISO"": {""8DAYS"": 46.17}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 1.32, ""MONTH"": 2.17, ""8DAYS"": 2.19}, ""MODIS"": {""DAY"": 9.15, ""8DAYS"": 9.15, ""MONTH"": 2.97, ""YEAR"": 1.74}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 2.18, ""MONTH"": 2.2, ""YEAR"": 1.34}}, ""BATH"": {""S2004"": -532, ""ETOPO1"": -562.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.2, ""YEAR"": 33.38}}}",,2009-05-19 09:49:32
507,507_42096,34.930107,-121.11187199999999,BBWH,Berardius bairdii,Baird's Beaked Whale,180496,2,,2003-04-19 11:17:30,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_42096"", ""obsDate"": ""2003-04-19"", ""longitude"": -121.112, ""latitude"": 34.93, ""SST"": {""PF51"": {""YEAR"": 14.025, ""MONTH"": 12.225, ""8DAYS"": 12.9}, ""OISST"": {""DAY"": 11.96, ""8DAYS"": 12.17, ""MONTH"": 12.13, ""YEAR"": 13.86}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 13.26, ""MONTH"": 12.32, ""YEAR"": 14.13}, ""HYCOM"": {""MONTH"": 12.71, ""YEAR"": 14.44}}, ""SSH"": {""AVISO"": {""8DAYS"": 46.17}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 1.32, ""MONTH"": 2.17, ""8DAYS"": 2.19}, ""MODIS"": {""DAY"": 9.15, ""8DAYS"": 9.15, ""MONTH"": 2.97, ""YEAR"": 1.74}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 2.18, ""MONTH"": 2.2, ""YEAR"": 1.34}}, ""BATH"": {""S2004"": -532, ""ETOPO1"": -562.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.2, ""YEAR"": 33.38}}}",,2009-05-19 09:49:32
507,507_42094,34.943937,-121.083584,GRWH,Eschrichtius robustus,Gray Whale,180521,4,,2003-04-19 11:06:18,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_42094"", ""obsDate"": ""2003-04-19"", ""longitude"": -121.084, ""latitude"": 34.944, ""SST"": {""PF51"": {""YEAR"": 13.875, ""MONTH"": 11.625, ""8DAYS"": 11.85}, ""OISST"": {""DAY"": 11.96, ""8DAYS"": 12.17, ""MONTH"": 12.13, ""YEAR"": 13.86}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 13.29, ""MONTH"": 12.58, ""YEAR"": 14.13}, ""HYCOM"": {""MONTH"": 12.71, ""YEAR"": 14.44}}, ""SSH"": {""AVISO"": {""8DAYS"": 42.78}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 1.32, ""MONTH"": 2.17, ""8DAYS"": 2.19}, ""MODIS"": {""DAY"": 13.44, ""8DAYS"": 10.13, ""MONTH"": 3.32, ""YEAR"": 1.71}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 4.65, ""MONTH"": 2.48, ""YEAR"": 1.61}}, ""BATH"": {""S2004"": -510, ""ETOPO1"": -502.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.2, ""YEAR"": 33.38}}}",,2009-05-19 09:49:32
507,507_41983,35.535848,-122.269066,HUWH,Megaptera novaeangliae,Humpback Whale,180530,2,,2003-04-17 17:02:00,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_41983"", ""obsDate"": ""2003-04-17"", ""longitude"": -122.269, ""latitude"": 35.536, ""SST"": {""PF51"": {""YEAR"": 14.775, ""MONTH"": 13.425, ""8DAYS"": 13.725}, ""OISST"": {""DAY"": 13.35, ""8DAYS"": 13.34, ""MONTH"": 13.13, ""YEAR"": 14.48}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 13.88, ""MONTH"": 13.72, ""YEAR"": 15.01}, ""HYCOM"": {""MONTH"": 13.5, ""YEAR"": 15.02}}, ""SSH"": {""AVISO"": {""8DAYS"": 56.18}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0.71, ""MONTH"": 0.83, ""8DAYS"": 0.32}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 1.53, ""YEAR"": 0.88}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 0.79, ""YEAR"": 0.72}}, ""BATH"": {""S2004"": -3625, ""ETOPO1"": -3581.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.06, ""YEAR"": 33.13}}}",,2009-05-19 09:49:32
507,507_42571,32.732023,-117.775002,HUWH,Megaptera novaeangliae,Humpback Whale,180530,1,,2003-04-24 09:46:24,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_42571"", ""obsDate"": ""2003-04-24"", ""longitude"": -117.775, ""latitude"": 32.732, ""SST"": {""PF51"": {""YEAR"": 17.175, ""MONTH"": 15.45, ""8DAYS"": 15.525}, ""OISST"": {""DAY"": 15.22, ""8DAYS"": 15.45, ""MONTH"": 15.55, ""YEAR"": 17.27}, ""MODIS"": {""DAY"": 15.34, ""8DAYS"": 15.32, ""MONTH"": 15.93, ""YEAR"": 18.33}, ""HYCOM"": {""MONTH"": 15.85, ""YEAR"": 17.73}}, ""SSH"": {""AVISO"": {""8DAYS"": 45.85}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0.48, ""MONTH"": 0.39, ""8DAYS"": 0.39}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 0.4, ""YEAR"": 0.49}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 0.38, ""MONTH"": 0.39, ""YEAR"": 0.51}}, ""BATH"": {""S2004"": -277, ""ETOPO1"": -276.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.33, ""YEAR"": 33.41}}}",,2009-05-19 09:49:32
507,507_42502,36.999216,-123.289671,HUWH,Megaptera novaeangliae,Humpback Whale,180530,1,,2003-04-23 20:55:48,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_42502"", ""obsDate"": ""2003-04-23"", ""longitude"": -123.29, ""latitude"": 36.999, ""SST"": {""PF51"": {""YEAR"": 14.1, ""MONTH"": 12.825, ""8DAYS"": 12.525}, ""OISST"": {""DAY"": 12.39, ""8DAYS"": 12.58, ""MONTH"": 12.85, ""YEAR"": 14.12}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 12.42, ""MONTH"": 13.24, ""YEAR"": 14.49}, ""HYCOM"": {""MONTH"": 13.08, ""YEAR"": 14.71}}, ""SSH"": {""AVISO"": {""8DAYS"": 52.68}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0.67, ""MONTH"": 0.54}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 0.64, ""YEAR"": 0.68}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 0.52, ""YEAR"": 0.7}}, ""BATH"": {""S2004"": -2498, ""ETOPO1"": -2506.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 32.83, ""YEAR"": 33.07}}}",,2009-05-19 09:49:32
507,507_41764,34.243889,-119.672234,GRWH,Eschrichtius robustus,Gray Whale,180521,2,,2003-04-15 16:20:18,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_41764"", ""obsDate"": ""2003-04-15"", ""longitude"": -119.672, ""latitude"": 34.244, ""SST"": {""PF51"": {""YEAR"": 14.55, ""MONTH"": 12.3, ""8DAYS"": 12.45}, ""OISST"": {""DAY"": 12.97, ""8DAYS"": 13.17, ""MONTH"": 12.93, ""YEAR"": 15.73}, ""MODIS"": {""DAY"": 13.42, ""8DAYS"": 13.42, ""MONTH"": 13.53, ""YEAR"": 16.2}, ""HYCOM"": {""MONTH"": 12.74, ""YEAR"": 15.82}}, ""SSH"": {""AVISO"": {""8DAYS"": 43.15}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 1.96, ""MONTH"": 4.21, ""8DAYS"": 2.82}, ""MODIS"": {""DAY"": 3.5, ""8DAYS"": 4.32, ""MONTH"": 4.53, ""YEAR"": 2.79}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 2.87, ""MONTH"": 4.5, ""YEAR"": 2.02}}, ""BATH"": {""S2004"": -186, ""ETOPO1"": -190.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.6, ""YEAR"": 33.48}}}",,2009-05-19 09:49:32
507,507_41750,34.224778,-119.47764699999999,HUWH,Megaptera novaeangliae,Humpback Whale,180530,2,,2003-04-15 15:29:30,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_41750"", ""obsDate"": ""2003-04-15"", ""longitude"": -119.478, ""latitude"": 34.225, ""SST"": {""PF51"": {""YEAR"": 15, ""MONTH"": 12.6, ""8DAYS"": 12.9}, ""OISST"": {""DAY"": 13.27, ""8DAYS"": 13.48, ""MONTH"": 13.27, ""YEAR"": 16.12}, ""MODIS"": {""DAY"": 13.98, ""8DAYS"": 13.98, ""MONTH"": 13.45, ""YEAR"": 16.46}, ""HYCOM"": {""MONTH"": 12.74, ""YEAR"": 15.95}}, ""SSH"": {""AVISO"": {""8DAYS"": 44.94}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 3.06, ""MONTH"": 13.17, ""8DAYS"": 1.42}, ""MODIS"": {""DAY"": 1.36, ""8DAYS"": 8.44, ""MONTH"": 23.7, ""YEAR"": 4.58}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 1.64, ""MONTH"": 15.53, ""YEAR"": 3.22}}, ""BATH"": {""S2004"": -78, ""ETOPO1"": -78.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.64, ""YEAR"": 33.48}}}",,2009-05-19 09:49:32
507,507_41951,35.364945,-121.845786,HUWH,Megaptera novaeangliae,Humpback Whale,180530,1,,2003-04-17 01:27:18,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_41951"", ""obsDate"": ""2003-04-17"", ""longitude"": -121.846, ""latitude"": 35.365, ""SST"": {""PF51"": {""YEAR"": 14.025, ""MONTH"": 13.35, ""8DAYS"": 13.95}, ""OISST"": {""DAY"": 13.29, ""8DAYS"": 13.16, ""MONTH"": 13.08, ""YEAR"": 14.29}, ""MODIS"": {""DAY"": 13.07, ""8DAYS"": 13.07, ""MONTH"": 13.76, ""YEAR"": 14.63}, ""HYCOM"": {""MONTH"": 13.25, ""YEAR"": 14.77}}, ""SSH"": {""AVISO"": {""8DAYS"": 53.73}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0.88, ""MONTH"": 0.51, ""8DAYS"": 0.46}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 0.5, ""YEAR"": 1.22}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 0.49, ""YEAR"": 0.87}}, ""BATH"": {""S2004"": -32, ""ETOPO1"": -1638.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.17, ""YEAR"": 33.24}}}",,2009-05-19 09:49:32
507,507_41860,34.013309,-121.42778200000001,HUWH,Megaptera novaeangliae,Humpback Whale,180530,1,,2003-04-16 12:22:06,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_41860"", ""obsDate"": ""2003-04-16"", ""longitude"": -121.428, ""latitude"": 34.013, ""SST"": {""PF51"": {""YEAR"": 15.3, ""MONTH"": 13.725, ""8DAYS"": 14.25}, ""OISST"": {""DAY"": 13.78, ""8DAYS"": 13.61, ""MONTH"": 13.13, ""YEAR"": 14.78}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 14.91, ""MONTH"": 14.01, ""YEAR"": 15.33}, ""HYCOM"": {""MONTH"": 13.85, ""YEAR"": 15.49}}, ""SSH"": {""AVISO"": {""8DAYS"": 55.72}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0.62, ""MONTH"": 0.7, ""8DAYS"": 0.51}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 0.67, ""MONTH"": 0.59, ""YEAR"": 0.69}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 0.52, ""MONTH"": 0.73, ""YEAR"": 0.63}}, ""BATH"": {""S2004"": -3246, ""ETOPO1"": -3225.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.02, ""YEAR"": 33.21}}}",,2009-05-19 09:49:32
507,507_41841,34.120502,-121.20166200000001,GRWH,Eschrichtius robustus,Gray Whale,180521,2,,2003-04-16 11:17:24,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_41841"", ""obsDate"": ""2003-04-16"", ""longitude"": -121.202, ""latitude"": 34.121, ""SST"": {""PF51"": {""YEAR"": 14.775, ""MONTH"": 13.125, ""8DAYS"": 12.525}, ""OISST"": {""DAY"": 13.35, ""8DAYS"": 13.13, ""MONTH"": 12.69, ""YEAR"": 14.54}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 13.2, ""MONTH"": 12.82, ""YEAR"": 14.75}, ""HYCOM"": {""MONTH"": 13.01, ""YEAR"": 14.88}}, ""SSH"": {""AVISO"": {""8DAYS"": 51.46}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 1.04, ""MONTH"": 1.28, ""8DAYS"": 1.43}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 5.34, ""YEAR"": 1.59}, ""SeaWiFS"": {""DAY"": 1.27, ""8DAYS"": 1.44, ""MONTH"": 1.29, ""YEAR"": 1.02}}, ""BATH"": {""S2004"": -2560, ""ETOPO1"": -2490.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.23, ""YEAR"": 33.3}}}",,2009-05-19 09:49:32
507,507_41836,34.1473,-121.145132,HUWH,Megaptera novaeangliae,Humpback Whale,180530,6,,2003-04-16 11:01:18,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_41836"", ""obsDate"": ""2003-04-16"", ""longitude"": -121.145, ""latitude"": 34.147, ""SST"": {""PF51"": {""YEAR"": 14.475, ""MONTH"": 12.675, ""8DAYS"": 12.75}, ""OISST"": {""DAY"": 13.35, ""8DAYS"": 13.13, ""MONTH"": 12.69, ""YEAR"": 14.54}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 13.11, ""MONTH"": 13.31, ""YEAR"": 14.89}, ""HYCOM"": {""MONTH"": 12.87, ""YEAR"": 14.82}}, ""SSH"": {""AVISO"": {""8DAYS"": 51.46}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 1.17, ""MONTH"": 1.95, ""8DAYS"": 3.37}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 3.31, ""MONTH"": 7.76, ""YEAR"": 1.54}, ""SeaWiFS"": {""DAY"": 2.4, ""8DAYS"": 3.49, ""MONTH"": 1.96, ""YEAR"": 1.17}}, ""BATH"": {""S2004"": -2231, ""ETOPO1"": -2183.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.24, ""YEAR"": 33.33}}}",,2009-05-19 09:49:32
507,507_41825,34.181473,-121.086101,HUWH,Megaptera novaeangliae,Humpback Whale,180530,2,,2003-04-16 06:03:30,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_41825"", ""obsDate"": ""2003-04-16"", ""longitude"": -121.086, ""latitude"": 34.181, ""SST"": {""PF51"": {""YEAR"": 14.025, ""MONTH"": 12.525, ""8DAYS"": 12.75}, ""OISST"": {""DAY"": 13.35, ""8DAYS"": 13.13, ""MONTH"": 12.69, ""YEAR"": 14.54}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 13.09, ""MONTH"": 13.21, ""YEAR"": 14.91}, ""HYCOM"": {""MONTH"": 12.87, ""YEAR"": 14.82}}, ""SSH"": {""AVISO"": {""8DAYS"": 45.87}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 1.29, ""MONTH"": 2.6, ""8DAYS"": 2.75}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 3.48, ""MONTH"": 6.46, ""YEAR"": 1.78}, ""SeaWiFS"": {""DAY"": 3.52, ""8DAYS"": 2.61, ""MONTH"": 2.57, ""YEAR"": 1.3}}, ""BATH"": {""S2004"": -1761, ""ETOPO1"": -1803.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.24, ""YEAR"": 33.33}}}",,2009-05-19 09:49:32
507,507_41822,34.195284,-121.05806100000001,HUWH,Megaptera novaeangliae,Humpback Whale,180530,3,,2003-04-16 05:53:54,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_41822"", ""obsDate"": ""2003-04-16"", ""longitude"": -121.058, ""latitude"": 34.195, ""SST"": {""PF51"": {""YEAR"": 14.175, ""MONTH"": 12.45, ""8DAYS"": 12.6}, ""OISST"": {""DAY"": 13.35, ""8DAYS"": 13.13, ""MONTH"": 12.69, ""YEAR"": 14.54}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 14.36, ""MONTH"": 13.58, ""YEAR"": 14.91}, ""HYCOM"": {""MONTH"": 12.72, ""YEAR"": 14.77}}, ""SSH"": {""AVISO"": {""8DAYS"": 45.87}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 1.43, ""MONTH"": 2.74, ""8DAYS"": 3.71}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 2.5, ""MONTH"": 6.19, ""YEAR"": 1.73}, ""SeaWiFS"": {""DAY"": 5.64, ""8DAYS"": 3.9, ""MONTH"": 2.83, ""YEAR"": 1.47}}, ""BATH"": {""S2004"": -1279, ""ETOPO1"": -1435.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.25, ""YEAR"": 33.36}}}",,2009-05-19 09:49:32
507,507_41094,33.60595,-118.12178600000001,GRWH,Eschrichtius robustus,Gray Whale,180521,2,,2003-04-10 13:07:00,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_41094"", ""obsDate"": ""2003-04-10"", ""longitude"": -118.122, ""latitude"": 33.606, ""SST"": {""PF51"": {""YEAR"": 15.75, ""MONTH"": 13.8, ""8DAYS"": 14.25}, ""OISST"": {""DAY"": 15.1, ""8DAYS"": 14.71, ""MONTH"": 14.73, ""YEAR"": 17.11}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 14.78, ""YEAR"": 17.5}, ""HYCOM"": {""MONTH"": 13.72, ""YEAR"": 16.69}}, ""SSH"": {""AVISO"": {""8DAYS"": 45.65}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.69, ""MONTH"": 2.83, ""8DAYS"": 3.86}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 2.29, ""MONTH"": 9.92, ""YEAR"": 3.72}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 1.59, ""MONTH"": 3.09, ""YEAR"": 3.27}}, ""BATH"": {""S2004"": -132, ""ETOPO1"": -57.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.57, ""YEAR"": 33.49}}}",,2009-05-19 09:49:32
